experiment_id,variant_id,seed,cumulative_payoff,mean_payoff,early_exploitation_rate,betrayal_recovery_time,post_betrayal_p0_selection_rate,post_betrayal_p0_high_investment_rate,selection_gini,entropy_early,entropy_mid,entropy_late,beta_range,alpha
open_graded,alpha_0p05,4200,1896.5,9.4825,0.0,4.0,,,0.4875,8.886390271840131,8.74549822308957,8.648663737403261,0.13768840456717923,0.05
open_graded,alpha_0p05,4201,1914.0,9.57,0.0,4.0,,,0.3675,9.129298974964136,9.093562876946665,9.177340524582078,0.16163189871156047,0.05
open_graded,alpha_0p05,4202,2029.0,10.145,0.03333333333333333,9.0,,,0.605,8.681783138194318,8.489131673244435,8.562062925122282,0.11614544406329103,0.05
open_graded,alpha_0p05,4203,1842.0,9.21,0.03333333333333333,4.0,,,0.4025,8.708049828348422,8.769623639582337,8.841037732433591,0.15108773263085667,0.05
open_graded,alpha_0p05,4204,1919.5,9.5975,0.03333333333333333,11.0,,,0.31,8.828096281122638,9.09823501527129,9.19139534583306,0.14493798255725382,0.05
open_graded,alpha_0p05,4205,1843.5,9.2175,0.03333333333333333,4.0,,,0.23,8.887215448608794,9.144558307429238,9.100585810511529,0.1405452625189128,0.05
open_graded,alpha_0p05,4206,1869.5,9.3475,0.03333333333333333,4.0,,,0.4175,8.816591319469342,8.917649184087344,8.972499421622553,0.1448501015428355,0.05
open_graded,alpha_0p05,4207,1868.5,9.3425,0.03333333333333333,4.0,,,0.4075,9.06819199417443,9.016036643606494,8.770449788188808,0.13914536995381388,0.05
open_graded,alpha_0p05,4208,1860.0,9.3,0.0,7.0,,,0.3475,9.059854908340666,8.904991381262336,8.85607338579887,0.15211694263598752,0.05
open_graded,alpha_0p05,4209,1815.0,9.075,0.06666666666666667,117.0,,,0.465,8.891109693168648,8.612933513865988,8.602596582903757,0.14777831415250153,0.05
open_graded,alpha_0p05,4210,1911.5,9.5575,0.23333333333333334,4.0,,,0.445,9.060813429811335,8.714600352040746,8.621750440115934,0.14595484028231387,0.05
open_graded,alpha_0p05,4211,1884.0,9.42,0.03333333333333333,4.0,,,0.48,8.924957140387143,8.784638010213271,8.804654182025983,0.12871518632485374,0.05
open_graded,alpha_0p05,4212,1797.5,8.9875,0.03333333333333333,4.0,,,0.305,9.058768616191013,9.000161580934977,9.1190965667382,0.15108427485503134,0.05
open_graded,alpha_0p05,4213,1850.5,9.2525,0.0,4.0,,,0.475,8.869282026077094,8.546763165545592,8.48375501030063,0.14072923995415199,0.05
open_graded,alpha_0p05,4214,1852.0,9.26,0.06666666666666667,4.0,,,0.41,9.080741638722579,8.970394185394394,8.880512413563782,0.13661936302333372,0.05
open_graded,alpha_0p05,4215,1908.0,9.54,0.06666666666666667,4.0,,,0.4325,8.999754551486888,8.9414699851709,8.958608294709702,0.1388857600741214,0.05
open_graded,alpha_0p05,4216,1867.5,9.3375,0.03333333333333333,4.0,,,0.3825,9.09672236580517,8.850952379541521,8.82470254226167,0.1412425089384155,0.05
open_graded,alpha_0p05,4217,2199.5,10.9975,0.03333333333333333,14.0,,,0.6125,8.62726089133836,8.572002647045128,8.312075425062122,0.10753438125537235,0.05
open_graded,alpha_0p05,4218,1933.0,9.665,0.0,8.0,,,0.545,8.683440549961853,8.641775200059078,8.52776885803481,0.1473090215070222,0.05
open_graded,alpha_0p05,4219,2065.0,10.325,0.0,4.0,,,0.65,8.458947669354739,8.336034097220358,8.58040206274257,0.11804736066769989,0.05
open_graded,alpha_0p1,4200,1954.0,9.77,0.0,4.0,,,0.555,8.606856736317459,8.563822510704432,8.757723790834604,0.16775173415954434,0.1
open_graded,alpha_0p1,4201,2094.0,10.47,0.03333333333333333,4.0,,,0.5175,8.916740175471515,8.701802657056856,8.62264784934114,0.16671328810213926,0.1
open_graded,alpha_0p1,4202,1880.0,9.4,0.0,5.0,,,0.44,8.76854170846509,8.847605672044569,8.590392430516236,0.15526076166935565,0.1
open_graded,alpha_0p1,4203,1879.5,9.3975,0.1,4.0,,,0.295,8.76884186316336,8.808741731545405,8.883823135224041,0.1882308201959213,0.1
open_graded,alpha_0p1,4204,1872.5,9.3625,0.0,4.0,,,0.2575,9.1162048135683,9.140420451626017,9.159494467967656,0.2041031685645252,0.1
open_graded,alpha_0p1,4205,2155.0,10.775,0.0,4.0,,,0.545,8.832838717062678,8.251805074030322,8.604414083088765,0.15158721533736214,0.1
open_graded,alpha_0p1,4206,1890.0,9.45,0.03333333333333333,4.0,,,0.3325,8.913500448592668,8.956427211640829,9.152691438616877,0.17271128714913142,0.1
open_graded,alpha_0p1,4207,1931.5,9.6575,0.06666666666666667,4.0,,,0.5125,8.911947830707973,8.605742605495037,8.520491511478795,0.17670393320925143,0.1
open_graded,alpha_0p1,4208,1882.5,9.4125,0.0,6.0,,,0.4175,9.07357087493211,8.706897436869856,8.530844181854674,0.18572539537747523,0.1
open_graded,alpha_0p1,4209,1798.0,8.99,0.06666666666666667,117.0,,,0.475,8.900622097852247,8.581294202723836,8.57042734605593,0.16305815436930332,0.1
open_graded,alpha_0p1,4210,1902.0,9.51,0.06666666666666667,4.0,,,0.52,8.882527439271414,8.614301540814537,8.721260226614426,0.16914996098594481,0.1
open_graded,alpha_0p1,4211,1884.0,9.42,0.0,4.0,,,0.4925,8.841000834159763,8.592241840733157,8.896575956202591,0.19867445039511017,0.1
open_graded,alpha_0p1,4212,1842.5,9.2125,0.0,4.0,,,0.2725,9.090902326030221,9.111025207044642,9.147161668716947,0.1523349269712418,0.1
open_graded,alpha_0p1,4213,1876.0,9.38,0.0,4.0,,,0.4825,8.874669650326043,8.592646213387066,8.358458406436942,0.15423577388765053,0.1
open_graded,alpha_0p1,4214,1815.0,9.075,0.06666666666666667,13.0,,,0.3725,9.062066735988624,9.07867450536795,8.914133375442995,0.1575757527357135,0.1
open_graded,alpha_0p1,4215,1911.5,9.5575,0.06666666666666667,10.0,,,0.4325,8.881862331201555,8.912068869416805,8.886315337387149,0.1722395579290017,0.1
open_graded,alpha_0p1,4216,1865.5,9.3275,0.3333333333333333,4.0,,,0.3025,9.140790474411585,9.090123749225349,9.152594629291613,0.17936437356115104,0.1
open_graded,alpha_0p1,4217,1880.0,9.4,0.06666666666666667,4.0,,,0.3925,9.09933073381499,8.938796997146307,8.874054365432281,0.17822187726872335,0.1
open_graded,alpha_0p1,4218,1914.0,9.57,0.03333333333333333,4.0,,,0.535,8.951109721770791,8.619393498466977,8.679819234439316,0.1714060343011034,0.1
open_graded,alpha_0p1,4219,2227.0,11.135,0.0,5.0,,,0.6775,8.296079233077961,8.155180768558006,7.953765302277184,0.10322438432813166,0.1
open_graded,alpha_0p3,4200,2135.5,10.6775,0.0,11.0,,,0.65,8.387764888246506,8.319147143691167,8.473390671311375,0.22768087071678367,0.3
open_graded,alpha_0p3,4201,1901.0,9.505,0.06666666666666667,4.0,,,0.43,9.045322961298206,8.961573497840684,8.941585069621771,0.33003674683862794,0.3
open_graded,alpha_0p3,4202,1854.0,9.27,0.06666666666666667,117.0,,,0.3375,9.0043581515079,8.977793924145546,8.777758183644602,0.3098123026491432,0.3
open_graded,alpha_0p3,4203,1897.0,9.485,0.06666666666666667,4.0,,,0.415,8.899052114448164,8.801837337424558,8.902595751959295,0.31321181619899746,0.3
open_graded,alpha_0p3,4204,1926.0,9.63,0.03333333333333333,8.0,,,0.2675,8.931587422365983,9.074986500869619,9.184320215615799,0.30591479585678627,0.3
open_graded,alpha_0p3,4205,1860.5,9.3025,0.0,4.0,,,0.3125,8.955024557285919,9.0623006721263,9.141263203521778,0.2208837156824241,0.3
open_graded,alpha_0p3,4206,1874.0,9.37,0.0,4.0,,,0.3975,8.962915945320368,8.968843551268199,9.02543475306447,0.32327202638517916,0.3
open_graded,alpha_0p3,4207,1929.0,9.645,0.0,4.0,,,0.485,8.984290396581242,8.773880016337188,8.62999277226642,0.2968379140972758,0.3
open_graded,alpha_0p3,4208,1876.5,9.3825,0.0,5.0,,,0.4175,8.941140276367973,8.871581019032368,8.6239648221887,0.2938087469815775,0.3
open_graded,alpha_0p3,4209,1834.5,9.1725,0.2,40.0,,,0.295,8.937697289868373,8.826889236392848,8.923299803197155,0.31418953938263655,0.3
open_graded,alpha_0p3,4210,1934.0,9.67,0.0,4.0,,,0.54,8.88409751201402,8.75145757455629,8.608543289531614,0.28050514103558577,0.3
open_graded,alpha_0p3,4211,1897.5,9.4875,0.03333333333333333,4.0,,,0.46,8.93812452858772,8.826793575754161,8.913239139070368,0.2774870825292204,0.3
open_graded,alpha_0p3,4212,1855.0,9.275,0.06666666666666667,4.0,,,0.31,9.027647070015654,9.001150067639795,9.153723811973894,0.24585980133055155,0.3
open_graded,alpha_0p3,4213,1879.5,9.3975,0.03333333333333333,4.0,,,0.435,8.963412474079659,8.642609267354624,8.52850591563544,0.30823164676289005,0.3
open_graded,alpha_0p3,4214,1839.0,9.195,0.0,4.0,,,0.385,9.030376928840138,9.00633323803114,8.83283800661232,0.2558163453759901,0.3
open_graded,alpha_0p3,4215,1903.0,9.515,0.0,4.0,,,0.4325,8.998833868951504,8.898062174634477,8.829429756949848,0.2226201505418389,0.3
open_graded,alpha_0p3,4216,1960.0,9.8,0.0,4.0,,,0.4625,8.881409182510247,8.819827219088834,8.917547804466082,0.3023359490700896,0.3
open_graded,alpha_0p3,4217,1885.5,9.4275,0.03333333333333333,4.0,,,0.415,9.12718393509462,8.871828236697134,8.952746044028592,0.28094168993214375,0.3
open_graded,alpha_0p3,4218,1944.0,9.72,0.0,7.0,,,0.5525,8.767374635356425,8.720558140490034,8.639933017248223,0.26638919107725434,0.3
open_graded,alpha_0p3,4219,1927.5,9.6375,0.03333333333333333,51.0,,,0.485,8.732705831184921,8.75439829183464,8.835119889902884,0.32517073168978133,0.3
open_graded,alpha_0p5,4200,1897.5,9.4875,0.03333333333333333,4.0,,,0.475,9.015050785952845,8.780678627206884,8.851755375896879,0.3632898623118807,0.5
open_graded,alpha_0p5,4201,1880.0,9.4,0.03333333333333333,4.0,,,0.41,9.126023924191369,9.006449274572875,9.191930652913072,0.36740774804192844,0.5
open_graded,alpha_0p5,4202,1913.0,9.565,0.03333333333333333,14.0,,,0.495,8.651912003464368,8.69093926899149,8.581333641414234,0.524749135880717,0.5
open_graded,alpha_0p5,4203,1864.5,9.3225,0.06666666666666667,4.0,,,0.26,8.835155221716558,8.976434692317708,8.922959630661705,0.4422710865200595,0.5
open_graded,alpha_0p5,4204,1852.5,9.2625,0.03333333333333333,21.0,,,0.245,9.13655661769822,9.190882288605769,9.252044992295826,0.34924515954300617,0.5
open_graded,alpha_0p5,4205,1849.5,9.2475,0.03333333333333333,4.0,,,0.285,9.135377885779214,9.148099639963721,9.163653716592973,0.3780618357023273,0.5
open_graded,alpha_0p5,4206,1853.5,9.2675,0.0,4.0,,,0.2925,8.770823448154717,9.08041871791573,9.189410691320154,0.41460127044893874,0.5
open_graded,alpha_0p5,4207,1887.0,9.435,0.0,4.0,,,0.4725,8.810942436302462,8.731075794705635,8.422656055544179,0.4605071123853385,0.5
open_graded,alpha_0p5,4208,2149.5,10.7475,0.0,4.0,,,0.615,8.52901355937623,7.765561681241662,8.103780920632204,0.2601167867807239,0.5
open_graded,alpha_0p5,4209,1809.5,9.0475,0.1,106.0,,,0.2625,8.940229392649456,8.370562120788291,8.258309038905297,0.5148585970848649,0.5
open_graded,alpha_0p5,4210,1929.0,9.645,0.0,4.0,,,0.5525,8.894163378843869,8.64087186119741,8.611720098105051,0.40341865072525857,0.5
open_graded,alpha_0p5,4211,1926.0,9.63,0.0,4.0,,,0.57,8.47100748107022,8.636756831953472,8.666934455509578,0.5009609458765849,0.5
open_graded,alpha_0p5,4212,1835.0,9.175,0.03333333333333333,11.0,,,0.2825,8.868254390279484,9.174470752451786,9.223148933274128,0.39107363343902185,0.5
open_graded,alpha_0p5,4213,1879.0,9.395,0.03333333333333333,4.0,,,0.4925,8.857797365937847,8.58379757697194,8.525273814024763,0.438636570118519,0.5
open_graded,alpha_0p5,4214,1863.0,9.315,0.06666666666666667,4.0,,,0.4225,8.977078973605579,8.981290167517747,8.869871766270807,0.3469052357660236,0.5
open_graded,alpha_0p5,4215,1901.0,9.505,0.1,10.0,,,0.4075,8.932861038683164,8.951800874673697,9.007553340942561,0.4439865678473837,0.5
open_graded,alpha_0p5,4216,1888.0,9.44,0.03333333333333333,4.0,,,0.405,9.066688046659017,8.741814654921473,8.892250206500048,0.40999446704805875,0.5
open_graded,alpha_0p5,4217,1859.5,9.2975,0.06666666666666667,4.0,,,0.3425,9.221578287646159,9.139164814764893,9.084991556058617,0.3707205045379664,0.5
open_graded,alpha_0p5,4218,1921.5,9.6075,0.06666666666666667,39.0,,,0.54,8.612968062933875,8.728174526935044,8.548181414795343,0.41570163056988224,0.5
open_graded,alpha_0p5,4219,1945.0,9.725,0.0,4.0,,,0.5825,8.467347290979214,8.611901575673823,8.918472769803914,0.40230009463217836,0.5
open_graded,alpha_1p0,4200,1901.0,9.505,0.0,4.0,,,0.435,9.038389136627453,8.841326957555529,8.963365549762706,0.5459499156041556,1.0
open_graded,alpha_1p0,4201,1862.5,9.3125,0.03333333333333333,4.0,,,0.31,9.08896064444285,8.978407358639581,9.072831653604524,0.562397011449633,1.0
open_graded,alpha_1p0,4202,1939.0,9.695,0.03333333333333333,5.0,,,0.5375,8.799385327106394,8.530697098266439,8.997340345620241,0.6178657679135343,1.0
open_graded,alpha_1p0,4203,1856.0,9.28,0.1,4.0,,,0.415,8.565945351909393,8.353235989430768,8.276528053901915,0.7541630444279865,1.0
open_graded,alpha_1p0,4204,1897.0,9.485,0.0,4.0,,,0.4125,8.842643931663504,8.81053362808717,8.804844929024744,0.7198346311428451,1.0
open_graded,alpha_1p0,4205,1835.0,9.175,0.06666666666666667,4.0,,,0.1275,9.041262131592823,8.903380459064929,9.169304680706515,0.534013254736762,1.0
open_graded,alpha_1p0,4206,1855.5,9.2775,0.03333333333333333,4.0,,,0.42,8.738160358583269,8.738522542225372,7.675272968780181,0.7233112341549063,1.0
open_graded,alpha_1p0,4207,1881.0,9.405,0.03333333333333333,4.0,,,0.475,8.897110668113845,8.71192623594878,8.141671357093173,0.6153432177972079,1.0
open_graded,alpha_1p0,4208,1870.0,9.35,0.0,7.0,,,0.3475,9.028213828175176,8.667958204876005,8.70741647741286,0.7973555049468941,1.0
open_graded,alpha_1p0,4209,2147.0,10.735,0.03333333333333333,55.0,,,0.69,7.928953559150077,7.682992738111056,7.628970067488482,0.27778466020210624,1.0
open_graded,alpha_1p0,4210,1866.0,9.33,0.3333333333333333,4.0,,,0.3625,9.100279185395472,8.932894314836936,8.353157335762988,0.6831437444342734,1.0
open_graded,alpha_1p0,4211,1887.5,9.4375,0.03333333333333333,4.0,,,0.44,8.947796713362678,8.727005255279394,8.883419824844792,0.7772605018503344,1.0
open_graded,alpha_1p0,4212,1838.5,9.1925,0.03333333333333333,4.0,,,0.1675,9.21879742639084,9.086295493545618,8.7817784065959,0.6318372113494923,1.0
open_graded,alpha_1p0,4213,1897.0,9.485,0.0,4.0,,,0.42,8.988748978083478,8.807623206643154,8.304412324724357,0.6551448439166419,1.0
open_graded,alpha_1p0,4214,1811.5,9.0575,0.13333333333333333,17.0,,,0.27,9.160702004167636,9.214949896356202,9.18720379128994,0.5475459511805172,1.0
open_graded,alpha_1p0,4215,1912.5,9.5625,0.1,21.0,,,0.3975,8.976185871015295,8.640912028051332,8.973618587678644,0.632369131988824,1.0
open_graded,alpha_1p0,4216,1888.0,9.44,0.1,4.0,,,0.3775,9.082013212782863,8.895677571847632,8.97619297896304,0.7206610112335883,1.0
open_graded,alpha_1p0,4217,1950.5,9.7525,0.0,15.0,,,0.5825,8.64493003087987,8.611751669758812,8.881534860815988,0.49550712597338137,1.0
open_graded,alpha_1p0,4218,1921.5,9.6075,0.03333333333333333,4.0,,,0.5475,8.583775656588852,8.613606985827824,8.475635666081224,0.6688410492537833,1.0
open_graded,alpha_1p0,4219,2286.5,11.4325,0.0,6.0,,,0.7175,7.21715155089923,7.046182478724868,6.356208542254349,0.15184370866414193,1.0
open_graded,alpha_2p0,4200,1875.0,9.375,0.0,44.0,,,0.355,8.671833767875128,7.84628581526998,8.703458222542048,0.7299891988960173,2.0
open_graded,alpha_2p0,4201,1892.0,9.46,0.1,4.0,,,0.2625,9.036825074883772,8.53581092798441,7.568271423637354,0.736267239671177,2.0
open_graded,alpha_2p0,4202,1851.0,9.255,0.13333333333333333,9.0,,,0.25,9.156411595438199,8.593247912779375,7.8525924725412235,0.8614575625938861,2.0
open_graded,alpha_2p0,4203,1875.5,9.3775,0.0,4.0,,,0.4175,7.732245514166514,8.593314713095198,8.517350074515331,0.9509582198944753,2.0
open_graded,alpha_2p0,4204,1874.5,9.3725,0.03333333333333333,16.0,,,0.22,9.071538597735916,8.755158119735032,9.071258856357225,0.8414675156559794,2.0
open_graded,alpha_2p0,4205,1849.5,9.2475,0.0,4.0,,,0.1325,8.883842134255442,8.743313751084086,8.807944944831137,0.8123902203022898,2.0
open_graded,alpha_2p0,4206,1872.0,9.36,0.03333333333333333,4.0,,,0.22,8.919688325212267,9.016318196445706,7.662734402942901,0.7964540654030128,2.0
open_graded,alpha_2p0,4207,1941.5,9.7075,0.03333333333333333,4.0,,,0.5025,8.731671181435509,8.249045197536098,8.473480196477837,0.9327830340564167,2.0
open_graded,alpha_2p0,4208,1886.5,9.4325,0.0,8.0,,,0.2775,9.086052652236214,8.990994443479389,8.540302407278208,0.8447419989251634,2.0
open_graded,alpha_2p0,4209,1860.0,9.3,0.03333333333333333,37.0,,,0.34,8.088005761963187,7.409872624786925,8.072339596642065,0.8271704486958901,2.0
open_graded,alpha_2p0,4210,1901.0,9.505,0.26666666666666666,4.0,,,0.45,8.993629160131976,8.089610552930226,8.052290403754483,0.7892185773354177,2.0
open_graded,alpha_2p0,4211,1896.5,9.4825,0.03333333333333333,4.0,,,0.4975,8.982657520402451,8.537196338524268,8.999665340956991,0.9524538310553036,2.0
open_graded,alpha_2p0,4212,1838.0,9.19,0.03333333333333333,4.0,,,0.1825,9.129766781104461,8.553484491569526,9.06001139646376,0.8293679733907523,2.0
open_graded,alpha_2p0,4213,1864.0,9.32,0.03333333333333333,4.0,,,0.29,8.870718634726519,8.235463400155375,7.9132042077759825,0.8685822782543107,2.0
open_graded,alpha_2p0,4214,1837.0,9.185,0.06666666666666667,4.0,,,0.2725,9.097853204960051,8.7836572937073,8.220809598402836,0.9457121181120092,2.0
open_graded,alpha_2p0,4215,1945.5,9.7275,0.03333333333333333,4.0,,,0.4425,8.812956515318406,8.518861632168639,8.912247920993027,0.8554410320488273,2.0
open_graded,alpha_2p0,4216,1880.0,9.4,0.1,4.0,,,0.41,9.154905563656193,8.674993091519983,8.982501840209514,0.8867060990195389,2.0
open_graded,alpha_2p0,4217,1877.0,9.385,0.06666666666666667,4.0,,,0.45,9.133104258338538,8.811139925726287,8.543912886757134,0.8853677476351496,2.0
open_graded,alpha_2p0,4218,1917.5,9.5875,0.06666666666666667,46.0,,,0.48,8.612562653870647,8.704170397219983,7.461110716031262,0.9574542581458265,2.0
open_graded,alpha_2p0,4219,1914.5,9.5725,0.03333333333333333,52.0,,,0.38,8.545333488614595,9.094202657193959,8.841370775402323,0.905322923223391,2.0
open_graded,alpha_4p0,4200,2265.0,11.325,0.03333333333333333,8.0,,,0.675,7.344115702483686,6.921929727664523,7.290408056376918,0.5788320141203503,4.0
open_graded,alpha_4p0,4201,2072.5,10.3625,0.06666666666666667,4.0,,,0.37,9.162675962577554,8.707226965532245,8.060533744421587,1.1505388242718657,4.0
open_graded,alpha_4p0,4202,1881.5,9.4075,0.03333333333333333,7.0,,,0.3725,8.844270893089513,8.244796855214798,8.301708423222106,1.1652844509535871,4.0
open_graded,alpha_4p0,4203,1847.0,9.235,0.03333333333333333,4.0,,,0.245,7.4491461421620855,8.947042216122373,8.816521717319727,1.2842970096549888,4.0
open_graded,alpha_4p0,4204,2185.5,10.9275,0.0,4.0,,,0.565,8.467775540035305,6.887556720938125,7.612686844308624,0.9025719092157998,4.0
open_graded,alpha_4p0,4205,1841.5,9.2075,0.03333333333333333,42.0,,,0.25,8.857850933679686,8.650733827351345,8.762909267356429,0.9725998819711171,4.0
open_graded,alpha_4p0,4206,1899.5,9.4975,0.03333333333333333,4.0,,,0.195,9.076644665830889,8.627805188391193,7.683770188407666,1.0591164710844911,4.0
open_graded,alpha_4p0,4207,1897.5,9.4875,0.06666666666666667,4.0,,,0.44,8.835734447350179,8.041700178894764,8.327689375531696,1.2874987478929114,4.0
open_graded,alpha_4p0,4208,1841.0,9.205,0.0,9.0,,,0.285,8.767141383735519,8.708538649462007,8.494237457000247,1.126485966239252,4.0
open_graded,alpha_4p0,4209,2093.5,10.4675,0.0,,,,0.57,8.095974463645636,7.666726333056715,7.2429281016952975,0.8358809745376742,4.0
open_graded,alpha_4p0,4210,1859.0,9.295,0.3,4.0,,,0.2425,9.043486271476347,8.409303316134167,8.926870722101189,1.0888360522415532,4.0
open_graded,alpha_4p0,4211,1879.5,9.3975,0.1,4.0,,,0.425,9.066555456206915,8.819538692139696,8.753200829865643,1.2923761424133264,4.0
open_graded,alpha_4p0,4212,2171.0,10.855,0.06666666666666667,4.0,,,0.605,7.6140955894156095,7.333481540847414,7.07834373803172,0.9043802943390391,4.0
open_graded,alpha_4p0,4213,1902.5,9.5125,0.0,4.0,,,0.23,8.67723411634553,8.362992400968395,7.729208594214019,1.0722378313697196,4.0
open_graded,alpha_4p0,4214,1834.0,9.17,0.1,17.0,,,0.2775,9.070773769839835,8.498804390798476,8.62222931684284,1.217033836715536,4.0
open_graded,alpha_4p0,4215,1926.0,9.63,0.06666666666666667,16.0,,,0.3475,8.681996009124708,8.203763217996325,8.80002952511738,1.0693945492322727,4.0
open_graded,alpha_4p0,4216,1929.0,9.645,0.06666666666666667,4.0,,,0.4375,9.02440917359575,8.451290707503155,8.407821352219392,1.2632987836540919,4.0
open_graded,alpha_4p0,4217,2126.5,10.6325,0.0,4.0,,,0.59,7.9081381997110585,7.750680519177131,7.6424403725700465,0.7863859964579021,4.0
open_graded,alpha_4p0,4218,1918.5,9.5925,0.03333333333333333,26.0,,,0.53,8.300916097949685,8.531986753519087,7.448905039719657,1.0563981817494073,4.0
open_graded,alpha_4p0,4219,1956.0,9.78,0.0,4.0,,,0.57,8.450607933274123,8.495369039510512,8.756175236902555,0.9739179690591735,4.0
open_graded,alpha_8p0,4200,2251.5,11.2575,0.0,4.0,,,0.6625,7.067564547820519,7.005008444424049,7.212245802953289,0.7739055298136235,8.0
open_graded,alpha_8p0,4201,2241.0,11.205,0.03333333333333333,4.0,,,0.615,8.172356475891748,6.5017699933917745,6.206443280631452,1.032263315817279,8.0
open_graded,alpha_8p0,4202,1918.5,9.5925,0.03333333333333333,50.0,,,0.4775,8.500142645236002,7.9940232279617724,8.036529837688144,1.4117291339471763,8.0
open_graded,alpha_8p0,4203,1864.0,9.32,0.03333333333333333,4.0,,,0.2,7.482077341598441,8.22030629374403,7.820214610704508,1.4681179269473288,8.0
open_graded,alpha_8p0,4204,1874.0,9.37,0.0,4.0,,,0.2275,8.903367006923018,8.378629246709163,9.020355523663577,1.4035088162387925,8.0
open_graded,alpha_8p0,4205,1870.5,9.3525,0.0,4.0,,,0.3525,8.065141545921785,8.669358471319857,8.525656922239037,1.260539130429436,8.0
open_graded,alpha_8p0,4206,2173.5,10.8675,0.03333333333333333,4.0,,,0.6275,7.838818071870393,7.090193711479719,7.191384467944227,0.9471126676322046,8.0
open_graded,alpha_8p0,4207,1867.5,9.3375,0.03333333333333333,7.0,,,0.3725,8.703510946688626,8.271522088965808,9.015956669389954,1.3359501121132746,8.0
open_graded,alpha_8p0,4208,1934.0,9.67,0.03333333333333333,4.0,,,0.475,8.204769475110151,8.280474276640014,8.476744782240381,1.267789989976085,8.0
open_graded,alpha_8p0,4209,1890.5,9.4525,0.03333333333333333,28.0,,,0.3325,7.737349544959061,7.399595611902267,8.448959565699496,1.3087537628813992,8.0
open_graded,alpha_8p0,4210,1933.5,9.6675,0.06666666666666667,4.0,,,0.4875,8.001337592488905,8.270985322227101,7.560432183108228,1.1972967598692377,8.0
open_graded,alpha_8p0,4211,1894.0,9.47,0.06666666666666667,4.0,,,0.5275,8.549217664714416,8.2705405954158,8.446227341209704,1.3134747497369574,8.0
open_graded,alpha_8p0,4212,2149.5,10.7475,0.03333333333333333,4.0,,,0.555,7.652841028068257,7.340052186800067,7.286126736960784,1.0987294547703255,8.0
open_graded,alpha_8p0,4213,1838.5,9.1925,0.0,4.0,,,0.3825,8.05904805042976,8.058930119227423,7.585578225736669,1.2536433489096854,8.0
open_graded,alpha_8p0,4214,1864.0,9.32,0.06666666666666667,34.0,,,0.2625,8.838593252380658,8.542924956193772,8.154100909909127,1.3322672578497996,8.0
open_graded,alpha_8p0,4215,2228.5,11.1425,0.13333333333333333,4.0,,,0.6225,7.140180704389604,6.359009884783759,6.468766985482816,0.9071917051143741,8.0
open_graded,alpha_8p0,4216,1903.5,9.5175,0.13333333333333333,4.0,,,0.34,9.10196150314158,8.369125201836123,8.67507204413686,1.3748044306162523,8.0
open_graded,alpha_8p0,4217,1922.0,9.61,0.06666666666666667,102.0,,,0.4775,8.652421769289745,8.082424656441907,8.583700837738492,1.2925363698929608,8.0
open_graded,alpha_8p0,4218,2222.5,11.1125,0.0,4.0,,,0.535,7.412027385797376,7.695874904427394,7.365100387630961,0.8843921519932227,8.0
open_graded,alpha_8p0,4219,1912.5,9.5625,0.0,4.0,,,0.5425,8.275081518711149,8.451421404165426,8.770725530480465,1.1678692865206828,8.0
