experiment_id,variant_id,seed,cumulative_payoff,mean_payoff,early_exploitation_rate,betrayal_recovery_time,selection_gini,entropy_early,entropy_mid,entropy_late,beta_range,discrimination_index,concentration_toward_p0,false_positive_rate,p0_beta_range,p1_beta_range,p2_beta_range,p3_beta_range,p0_beta_r050,p0_beta_r100,p0_beta_r150,p0_beta_r200,p1_beta_r050,p1_beta_r100,p1_beta_r150,p1_beta_r200,p2_beta_r050,p2_beta_r100,p2_beta_r150,p2_beta_r200,p3_beta_r050,p3_beta_r100,p3_beta_r150,p3_beta_r200,p0_selection_r050,p0_selection_r100,p0_selection_r150,p0_selection_r200
mixed_volatility,high_alpha,4212,2111.5,10.5575,0.06666666666666667,4.0,0.59,6.8608433460876315,6.319559558842524,8.206979073578111,1.0713605710463356,-0.7939823975956896,0.095,0.8187919463087249,1.0637660575856303,1.1550961718185975,0.6009063538103426,1.4656737009707723,1.7951324550880021,1.9069791168753127,1.888086433638905,1.7811506726923405,0.7685730047084189,0.7685730047084189,1.7146684885957095,1.7146684885957095,1.1044820773827957,1.1044820773827957,1.1044820773827957,0.5035757235724531,0.5035635375380191,0.5045264532858975,0.5090734972078379,1.8522081349900146,0.05,0.05,0.05,0.21052631578947367
mixed_volatility,high_alpha,4213,2137.0,10.685,0.0,5.0,0.6375,6.660881436808811,7.739326320260456,8.002798933178703,0.973134946945016,-0.7617056033512457,0.085,0.4697986577181208,1.3794928641774846,0.13079933689309287,1.4926125909544683,0.8896349957550184,1.6918430035464844,1.8034295333072898,1.9259550045103546,1.9508666746271939,1.0828778070012415,1.0828778070012415,0.9520784701081486,0.9520784701081486,0.5031367373261848,1.4204381345694386,0.504576257728456,1.2456450212619177,1.0,0.9678374271237529,0.5081739352439948,1.393339016234724,0.0,0.25,0.0,0.05263157894736842
mixed_volatility,high_alpha,4214,2040.0,10.2,0.0,51.0,0.495,8.903661226092023,7.753341290991516,8.973710965647154,1.114017185725291,-0.5475689295006861,0.15,0.6442953020134228,1.4172416279080449,0.14820729592029858,1.4120984642508332,1.478521354821987,1.8521256278026514,1.7951142538243035,0.9598562972626645,1.7023194950565566,1.0828778070012415,1.0828778070012415,1.0828778070012415,0.9346705110809429,1.2214453785471924,0.5648690970679993,1.7326386926634556,0.5153448091234182,0.5040848631445408,0.5033764438836862,1.9514932865066843,1.96124789891803,0.1,0.05,0.35,0.15789473684210525
mixed_volatility,high_alpha,4215,1972.0,9.86,0.03333333333333333,52.0,0.4525,8.539594125089565,6.820860909222835,8.48313671805983,1.07638444506524,0.32256657593168453,0.03,0.7718120805369127,0.814190955391441,0.7347015926798813,1.28053283207224,1.4761124001173975,1.3307220331048397,1.3307220331048397,1.4343500573117773,1.814190955391441,0.5039833605213117,0.5037673669378726,0.503585080219786,1.2382577833737831,1.7369331465521254,1.8178727923150233,1.5276463672378502,1.3248596327977638,1.6153223033974018,0.5032011774238975,1.9759142441246522,1.364489053643242,0.0,0.0,0.1,0.10526315789473684
mixed_volatility,high_alpha,4216,2191.5,10.9575,0.0,4.0,0.52,7.828889292745637,7.607719663158139,7.586953049310175,0.957410849857419,0.9016141925007395,0.625,0.1476510067114094,1.3112580458005576,0.3504771708468932,1.4256094831810322,0.7422986996011931,0.5038853113883425,1.1952963944647403,1.166871319381607,1.4273168417005337,1.3447160577927186,1.3447160577927186,1.152409489966906,1.152409489966906,1.9134820137501245,0.5037068380651919,1.7421981075994055,1.042687380508255,1.4656200675821283,1.4656200675821283,1.6293167907903094,1.6293167907903094,0.95,0.5,0.5,0.47368421052631576
mixed_volatility,high_alpha,4217,1862.0,9.31,0.03333333333333333,4.0,0.2825,9.250697545923924,8.91161461541595,8.625842446827656,1.2087144354332036,-0.28474426232657385,0.315,0.5167785234899329,1.0696762282725198,0.8314678120029213,1.4780295925162361,1.455684108941137,1.817911115113581,1.7934376640791776,1.8535830876641557,1.7092877125019152,1.0403866213458466,1.3350980526935217,1.3350980526935217,1.0968298543164938,1.8591130802554239,1.9054793410466386,0.5592944944593639,0.5150028157487966,1.5928985994310916,1.9008681398006315,1.0552826608559105,0.5083012002362275,0.5,0.35,0.4,0.05263157894736842
mixed_volatility,high_alpha,4218,2221.5,11.1075,0.03333333333333333,4.0,0.6475,7.894290561928792,7.319986644001582,6.608276644212477,0.7909448244188436,0.7064507002459307,0.87,0.087248322147651,1.3997020605137207,0.08287780700124148,0.7798971442135845,0.9013022859468278,1.9028386343586485,0.5116931047102344,0.5039243661378596,1.5346660443777704,1.0403866213458466,1.0403866213458466,1.0403866213458466,1.0403866213458466,1.0742123582469603,0.5743641166120887,0.5046473421870895,1.2838151092998775,1.1716212502062548,1.7883203771359442,1.704319601162618,1.704319601162618,0.95,0.85,0.8,1.0
mixed_volatility,high_alpha,4219,2272.5,11.3625,0.06666666666666667,21.0,0.5075,6.724847314877938,6.514458989830477,6.886009706749766,0.7825059719852852,0.7589123509755371,0.45,0.1476510067114094,1.4609836758649404,0.1009152271830498,1.4852471778919085,0.08287780700124148,0.9678374271237529,1.081347581014928,0.5031369133836338,1.8696799895113658,0.9819625798181917,0.9819625798181917,0.9819625798181917,0.9819625798181917,0.5067757142253051,1.4078157864469836,1.9293672045612371,1.9689324667108485,1.0,1.0828778070012415,1.0828778070012415,1.0828778070012415,0.05,0.0,0.95,0.7368421052631579
mixed_volatility,low_alpha,4200,1865.0,9.325,0.03333333333333333,44.0,0.485,8.805676504730284,8.753141901141417,8.521165552779756,0.15694006391403453,-0.6087759915828448,0.715,0.2483221476510067,0.22095609915893233,0.12587752949122244,0.13408879721593459,0.14683782979004878,1.162024816256265,1.2090495102167995,1.1809317496344587,1.1981167691752908,1.0506158223877802,1.0926832779544797,1.088897219269663,1.1096211394645172,1.079612870407697,1.1505102454382163,1.093956637599248,1.0743890714932482,1.0509095495356817,1.1134819073145557,1.1409536409649537,1.1044529564645746,0.9,0.55,0.65,0.7894736842105263
mixed_volatility,low_alpha,4201,1921.5,9.6075,0.03333333333333333,4.0,0.4725,8.913138677551109,8.785189879149222,9.001877416359742,0.198074848001725,0.33907180163375733,0.285,0.3959731543624161,0.25988621786454225,0.07256612541443719,0.13998202138718163,0.31986502734073896,1.1139378674557796,1.1295485191264623,1.180131726963411,1.1840422922833695,1.0418450663580714,1.0418450663580714,1.0418450663580714,1.0725661254144372,1.0496416321660489,1.1376484282456854,1.1214123825941091,1.0987319671455291,1.1901939219106774,1.0386215931357463,1.2896181977344825,1.2232172703708584,0.25,0.15,0.15,0.47368421052631576
mixed_volatility,low_alpha,4202,1833.0,9.165,0.03333333333333333,5.0,0.225,9.058748529498454,9.10656350196953,9.145769909635721,0.1780700856008704,-0.04282960446309434,0.335,0.7651006711409396,0.2315718680461194,0.0572274877065726,0.2513275258465608,0.17215346080422878,1.1887488275489586,1.213999626848324,1.2208988133770422,1.2067677472423899,1.0562628409394887,1.0552381933291304,1.05216167610476,1.05216167610476,1.1190212407423465,1.2372410679704844,1.1473717559664705,1.1078521582835565,1.1394920966375863,1.1885749090265105,1.1377766432134422,1.1007678346678202,0.4,0.15,0.35,0.3157894736842105
mixed_volatility,low_alpha,4203,1979.0,9.895,0.03333333333333333,82.0,0.595,8.908742304487596,8.249838466541378,8.497555399483678,0.1891229968366825,0.9920818966780155,0.045,0.6510067114093959,0.14942232018453616,0.08012404833909947,0.12176199660646359,0.40518362221663073,1.0411696054151456,1.0486807350896223,1.0486807350896223,1.1494223201845362,1.073627498457347,1.079611554991121,1.079611554991121,1.0741178249774896,1.0980469784406788,1.120814387373623,1.1106008699954089,1.1106008699954089,1.268969299694302,0.998188331685979,1.0733199375072806,1.2888996822222383,0.05,0.0,0.0,0.15789473684210525
mixed_volatility,low_alpha,4204,1931.5,9.6575,0.03333333333333333,43.0,0.385,8.967784124755354,8.969773570963474,9.114090912546489,0.19253883770885116,0.8862655863189748,0.16,0.4899328859060403,0.19240794491948288,0.06685847775423404,0.2378965139621585,0.27299241419952924,1.0344971847528215,1.0344971847528215,1.1549886439210466,1.1597445274713076,1.0178348310222176,1.0178348310222176,1.0594677594256061,1.066858477754234,1.1993994886391537,1.2512449336436535,1.1956454345232124,1.1718045380530435,1.2038652680109054,1.1963879190142965,1.2383369642347206,1.2507011983310508,0.0,0.0,0.5,0.2631578947368421
mixed_volatility,low_alpha,4205,1899.0,9.495,0.03333333333333333,40.0,0.345,9.065193384972796,8.98011444512402,9.125206100430066,0.17689082141575707,0.21043767647508335,0.16,0.40939597315436244,0.14857337823881855,0.13487619548726038,0.2089902994405093,0.21512341249644007,1.0973238217438506,1.1282918792069125,1.163556170404971,1.1267849659044553,1.0779737458849572,1.086327980568364,1.07639013604681,1.1216166201830462,1.1268985994478449,1.2053808130316843,1.1540480355956384,1.1430218868353692,1.1138347099947632,0.959351262666972,1.174474675163412,1.126896036389209,0.1,0.05,0.15,0.2631578947368421
mixed_volatility,low_alpha,4206,1926.0,9.63,0.0,4.0,0.515,8.558677879858163,8.77079909342391,9.022424635345345,0.19672946990962809,0.28982545243613617,0.205,0.22818791946308725,0.18960955339602892,0.023834233426212048,0.4404815834814453,0.1329925093348261,1.0676809528781777,1.127249563926268,1.1322580035957759,1.1627485086161566,1.0178348310222176,1.0178348310222176,1.0416690644484297,1.0416690644484297,0.9852651105063197,1.127608097045251,1.3453474272852513,1.2440191829473233,1.0711987235229752,1.0711987235229752,1.1116398507816245,1.115606024563519,0.05,0.3,0.3,0.42105263157894735
mixed_volatility,low_alpha,4207,1867.0,9.335,0.0,4.0,0.2925,8.838409067728639,9.1296046397717,9.157903097799023,0.1775845918038076,0.23936044932044787,0.335,0.0,0.2200733469581424,0.0565128838096145,0.22457800825978524,0.2091741281876882,1.116949712570934,1.1885719154620962,1.2034333025396515,1.2113943581680209,1.048951012791337,1.0537999916979763,1.0565128838096145,1.0565128838096145,1.2098250679319995,1.2021158337109799,1.1382728908179025,1.102997509966113,1.0879646486783252,1.1724195474503654,1.2029252383635214,1.1533666273160115,0.2,0.3,0.45,0.3684210526315789
mixed_volatility,low_alpha,4208,1969.5,9.8475,0.03333333333333333,9.0,0.4225,9.063635023412438,8.920333936522598,8.810871856914936,0.18077368055519788,-0.3780731772117558,0.62,0.0,0.33489424596571715,0.07124768110270474,0.14419559249384406,0.17275720265852557,1.0823897654318393,1.1860895966927043,1.285501193195545,1.2085522310305516,1.0872500639902405,1.0876691293249865,1.0860898778311987,1.0647945524811955,1.06329349883748,1.10499597607821,1.1336468048698976,1.1385265825093118,1.1510409779196789,1.1329322382987141,1.162508241669551,1.137169216916789,0.35,0.6,0.6,0.6842105263157895
mixed_volatility,low_alpha,4209,1758.5,8.7925,0.03333333333333333,50.0,0.4,9.01986135549829,9.054060348529134,8.805052680064051,0.15543523416840171,0.9972497744536116,0.05,0.5570469798657718,0.09548468512258612,0.09932271885348554,0.22850157861113662,0.19843195408639858,1.0313784175023244,1.0313784175023244,1.0752971127908895,1.109228289152692,1.0643697516575865,1.0993227188534855,1.0838769317839916,1.0774607539801195,1.187591191796518,1.2047712626343752,1.110858051414208,1.0776419743065082,1.1782430630716567,1.1634729091431049,1.1961623156050802,1.09400794830045,0.05,0.0,0.1,0.21052631578947367
mixed_volatility,low_alpha,4210,1849.5,9.2475,0.0,4.0,0.3425,9.083779002283691,9.18052543164718,9.069654289007168,0.17647489466623123,-0.11753011958790015,0.48,0.31543624161073824,0.2649752562622347,0.05692110644204029,0.2222689171804979,0.161734298780152,1.160183802294589,1.2366929504808863,1.2431325470594614,1.246348244798508,1.0178348310222176,1.0412339173162046,1.053817377642836,1.0569211064420403,1.1968328501413388,1.2098904930821315,1.1451516540725728,1.0746223244090285,1.0870538190770962,1.1311278963090627,1.1584611167166934,1.1022015505461769,0.45,0.45,0.55,0.5789473684210527
mixed_volatility,low_alpha,4211,2054.5,10.2725,0.0,8.0,0.57,8.792331556177224,8.246440589009916,8.821381364486603,0.19973715235101397,0.039526446753204214,0.12,0.4697986577181208,0.16458826520844605,0.03901703340892104,0.13668407082583922,0.45865923996084956,1.0765494041890218,1.0810310567151618,1.133916065319839,1.1560924761078175,1.054030869209116,1.054030869209116,1.054030869209116,1.0568518644311387,1.1084807513320185,1.1240107739383205,1.119686071900846,1.1366840708258392,1.218289874478045,0.8915198574853105,1.0215173005641631,1.3421030611323848,0.0,0.05,0.2,0.10526315789473684
mixed_volatility,low_alpha,4212,1976.5,9.8825,0.0,4.0,0.515,9.060406866866177,8.788717761976255,8.73774299463616,0.1883474260980827,0.0609620015169408,0.18,1.0,0.1881833994747315,0.04876754083685242,0.16187285686457153,0.3545659072161753,1.178593710211663,1.1745881763539088,1.1541191413027152,1.150234319558638,1.0313784175023244,1.0487675408368524,1.0487675408368524,1.0487675408368524,1.0700463385983778,1.1659702297983623,1.16157757494935,1.1503659835469433,1.1426791861311143,1.0684980471015826,1.09878351407402,1.2394174663715978,0.4,0.1,0.2,0.05263157894736842
mixed_volatility,low_alpha,4213,1847.0,9.235,0.03333333333333333,4.0,0.1725,9.244011951688089,9.235384694584228,9.10338432669933,0.17851368000763385,-0.42745245069425336,0.295,0.013422818791946308,0.20515139621399237,0.1601187488014888,0.1942657647868209,0.15451881022823333,1.1168585021146669,1.1962780911960917,1.1862012233114183,1.170935938242868,1.098601841677338,1.1317612923515428,1.1311706730197892,1.1311706730197892,1.18086015054798,1.1747050814925655,1.114525656941551,1.0528593742628811,1.1317970374802893,1.1135291095051096,1.127217492283609,1.1293273914518622,0.15,0.55,0.2,0.3157894736842105
mixed_volatility,low_alpha,4214,1923.0,9.615,0.06666666666666667,16.0,0.57,8.857765415418415,8.642791907654363,9.006921394781145,0.16020665699196962,0.5749225421484954,0.155,0.5838926174496645,0.15782626617643714,0.04222391003007986,0.13788740198050986,0.3028890497808516,1.0959191495787635,1.1164953159236042,1.1248426807819527,1.148943768215644,1.0422239100300799,1.0422239100300799,1.0422239100300799,1.0422239100300799,1.0315183130483299,1.0956171182967414,1.1096072525534584,1.1344507017731114,1.2804001479804823,1.226275417344024,1.1607603697048283,1.2825408905491358,0.2,0.1,0.3,0.21052631578947367
mixed_volatility,low_alpha,4215,2115.5,10.5775,0.0,4.0,0.4,9.027744792340393,8.714428912471696,8.523382840708921,0.17109822213382142,0.9815996209528206,0.555,0.020134228187919462,0.19733044333369554,0.039356920771124626,0.22341092218651726,0.22429460224394826,1.067886909085071,0.9506585139741606,0.9377960649400593,0.8949371930857815,1.050579917788999,1.050579917788999,1.0557783689934064,1.0557783689934064,1.1906336859495554,1.2231366555721543,1.1880875244515723,1.204103317191332,1.198439462567621,1.207559763675113,1.2164299454959235,1.1990926653847633,0.1,0.85,0.9,0.8421052631578947
mixed_volatility,low_alpha,4216,1831.0,9.155,0.0,4.0,0.26,9.160993927825514,9.118485493000534,9.041228842287932,0.17664259257137682,0.10516243875589187,0.365,0.174496644295302,0.24399152903792887,0.10672543734250639,0.19199180101540292,0.1638616028896691,1.1485495236093266,1.1296284008820803,1.2105401385620687,1.2355281601796737,1.0472060956775677,1.0551292878078065,1.0605211489913802,1.1067254373425064,1.179986093069703,1.1873671674883024,1.1168838871941977,1.0526583208116338,1.1353972472573384,1.1511729814662708,1.1419072810312145,1.110707164091807,0.4,0.5,0.25,0.42105263157894735
mixed_volatility,low_alpha,4217,1889.0,9.445,0.06666666666666667,4.0,0.225,9.186904629911618,9.146129194305908,9.151858553043306,0.18159725779889663,0.07922112371241163,0.32,0.26174496644295303,0.26176816343167353,0.06663022909512772,0.21272103554890287,0.1852696031198824,1.1556354605866932,1.171288889145131,1.217174959371244,1.2470923736972714,1.049682008263713,1.063903635477797,1.0666302290951277,1.0666302290951277,1.1110080338719583,1.2291424837711846,1.1634509061235336,1.1325756550078738,1.1246137337817526,1.1651076201397637,1.1678575572283418,1.0937275517696436,0.3,0.25,0.45,0.3157894736842105
mixed_volatility,low_alpha,4218,2002.5,10.0125,0.03333333333333333,5.0,0.4525,8.52485183907219,8.87187683071891,8.910312333537185,0.2057013715143781,0.12320542210518975,0.425,0.10067114093959731,0.2632469460620088,0.1029548766225763,0.061456518713495,0.39514714465943224,1.1054524995531532,1.121105143468749,1.274639933314972,1.2523470471550957,1.0316559854560055,1.0316559854560055,1.0487846121598017,1.1029548766225763,1.0449653454652168,1.0531049181126537,1.0531049181126537,1.061456518713495,0.9176702008268514,1.2498533852476212,1.2842350704614507,1.2490223699017466,0.15,0.25,0.75,0.42105263157894735
mixed_volatility,low_alpha,4219,2105.5,10.5275,0.0,44.0,0.3825,8.74293548548852,8.871629210971083,9.205838768646958,0.19040409185180068,-0.08644791409449651,0.2,0.5033557046979866,0.19323126374526578,0.041092099452320285,0.35136887467317424,0.17592412953644243,1.1030468459467822,1.1110235102511439,1.1028921419365663,1.1848786372558273,1.0311357564192059,1.0311357564192059,1.0410920994523203,1.0410920994523203,0.9277436713948591,0.9084447488839332,1.0487424657872686,1.2532449474454113,1.0708852725407128,1.1297212932778917,1.0173824758580183,1.1722202152904126,0.1,0.0,0.2,0.5263157894736842
mixed_volatility,no_affect,4200,1894.5,9.4725,0.03333333333333333,7.0,0.36,8.972506565605151,8.899975499173438,8.853973059068151,,,0.435,0.7181208053691275,,,,,,,,,,,,,,,,,,,,,0.8,0.35,0.25,0.47368421052631576
mixed_volatility,no_affect,4201,1904.5,9.5225,0.0,4.0,0.265,9.088174629345067,9.099204908542701,9.099935988118919,,,0.37,0.040268456375838924,,,,,,,,,,,,,,,,,,,,,0.25,0.4,0.35,0.5263157894736842
mixed_volatility,no_affect,4202,2071.5,10.3575,0.03333333333333333,4.0,0.3825,8.811177669829595,9.045714026170558,9.065405466522831,,,0.165,0.013422818791946308,,,,,,,,,,,,,,,,,,,,,0.05,0.1,0.4,0.21052631578947367
mixed_volatility,no_affect,4203,1789.5,8.9475,0.03333333333333333,11.0,0.39,8.91721685270683,8.862214536587738,8.944220130861316,,,0.075,0.3288590604026846,,,,,,,,,,,,,,,,,,,,,0.05,0.05,0.15,0.15789473684210525
mixed_volatility,no_affect,4204,2048.0,10.24,0.06666666666666667,65.0,0.4475,8.795725892825848,8.779215868913264,9.096816073004831,,,0.06,0.6375838926174496,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.05,0.3684210526315789
mixed_volatility,no_affect,4205,1855.5,9.2775,0.0,4.0,0.295,8.987930019029136,9.002870969418261,9.053155739208549,,,0.22,0.3288590604026846,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.3,0.3157894736842105
mixed_volatility,no_affect,4206,2045.0,10.225,0.0,4.0,0.5475,8.527512941497015,8.546791989628579,8.779231147169776,,,0.13,0.3422818791946309,,,,,,,,,,,,,,,,,,,,,0.1,0.3,0.15,0.10526315789473684
mixed_volatility,no_affect,4207,1817.0,9.085,0.03333333333333333,4.0,0.3625,8.824651797877726,9.02344984864723,8.965515006241226,,,0.375,0.0,,,,,,,,,,,,,,,,,,,,,0.3,0.25,0.4,0.47368421052631576
mixed_volatility,no_affect,4208,1835.0,9.175,0.0,9.0,0.2325,8.99638402686018,9.122879768541889,9.108298350166216,,,0.295,0.087248322147651,,,,,,,,,,,,,,,,,,,,,0.1,0.35,0.45,0.42105263157894735
mixed_volatility,no_affect,4209,1817.0,9.085,0.06666666666666667,33.0,0.36,9.049219392123545,9.00749966752534,8.74497375701798,,,0.075,0.22818791946308725,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.1,0.15789473684210525
mixed_volatility,no_affect,4210,1852.0,9.26,0.0,4.0,0.325,9.027883963269408,9.090076534033319,9.018310779306509,,,0.37,0.006711409395973154,,,,,,,,,,,,,,,,,,,,,0.1,0.55,0.5,0.47368421052631576
mixed_volatility,no_affect,4211,1888.5,9.4425,0.03333333333333333,4.0,0.29,8.859455355005613,8.982336076939468,9.009595209523443,,,0.425,0.3288590604026846,,,,,,,,,,,,,,,,,,,,,0.45,0.3,0.35,0.47368421052631576
mixed_volatility,no_affect,4212,1866.5,9.3325,0.0,4.0,0.335,8.936129581159726,9.037743119576342,8.966097125632801,,,0.32,0.2348993288590604,,,,,,,,,,,,,,,,,,,,,0.1,0.25,0.3,0.47368421052631576
mixed_volatility,no_affect,4213,2057.5,10.2875,0.0,,0.53,9.080690983712001,8.413238220753462,8.67885693565464,,,0.09,0.9463087248322147,,,,,,,,,,,,,,,,,,,,,0.25,0.05,0.05,0.0
mixed_volatility,no_affect,4214,1972.5,9.8625,0.0,4.0,0.57,8.878618020144348,8.738352513589176,8.795310556633616,,,0.235,0.2214765100671141,,,,,,,,,,,,,,,,,,,,,0.1,0.35,0.3,0.42105263157894735
mixed_volatility,no_affect,4215,2055.0,10.275,0.0,4.0,0.5375,8.535572782285477,8.633329840303675,8.631626952217514,,,0.225,0.020134228187919462,,,,,,,,,,,,,,,,,,,,,0.1,0.3,0.4,0.10526315789473684
mixed_volatility,no_affect,4216,1877.5,9.3875,0.0,4.0,0.2925,9.0953249561456,9.042617856016546,9.054863410882378,,,0.395,0.14093959731543623,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.25,0.42105263157894735
mixed_volatility,no_affect,4217,1943.5,9.7175,0.03333333333333333,4.0,0.33,8.93545471844086,8.959696468181576,9.112709235399088,,,0.255,0.2684563758389262,,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.35,0.21052631578947367
mixed_volatility,no_affect,4218,2031.0,10.155,0.0,6.0,0.6075,8.577906621152053,8.620272072429676,8.404605613679212,,,0.79,0.2684563758389262,,,,,,,,,,,,,,,,,,,,,1.0,0.6,0.8,0.9473684210526315
mixed_volatility,no_affect,4219,2051.0,10.255,0.03333333333333333,13.0,0.415,8.537563035608269,9.008109134788702,8.947105373674828,,,0.33,0.30201342281879195,,,,,,,,,,,,,,,,,,,,,0.3,0.15,0.4,0.6842105263157895
